sda             624.00         0.00     78376.00          0      78376
sda             168.00         0.00     13564.00          0      13564
sda               4.00        68.00         4.00         68          4
sda               2.00         0.00        20.00          0         20
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              17.00         0.00       120.00          0        120
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        28.00          0         28
sda               2.00         0.00        40.00          0         40
sda               4.00         0.00        36.00          0         36
sda               0.00         0.00         0.00          0          0
sda               4.00       100.00         0.00        100          0
sda               0.00         0.00         0.00          0          0
sda               5.00         0.00        64.00          0         64
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               7.00         0.00       312.00          0        312
sda               2.00         0.00        44.00          0         44
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              40.00         0.00      4548.00          0       4548
sda            1306.00         0.00    161996.00          0     161996
sda            1157.00         0.00    145192.00          0     145192
sda             922.00         0.00    114644.00          0     114644
sda               1.00         0.00         4.00          0          4
sda               0.00         0.00         0.00          0          0
sda               4.00         0.00        28.00          0         28
sda               0.00         0.00         0.00          0          0
sda               3.00         0.00        32.00          0         32
sda             460.00        12.00     57796.00         12      57796
sda             925.00         0.00    113592.00          0     113592
sda               9.00         0.00       236.00          0        236
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        28.00          0         28
sda               3.00         0.00        28.00          0         28
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        68.00          0         68
sda            
